sample_id,class_name,image_count,file_paths,cross_class_conflict
1221,Cotton,4,"[""Cotton/1221/im_1.png"", ""Cotton/1221/im_2.png"", ""Cotton/1221/im_3.png"", ""Cotton/1221/im_4.png""]",False
1222,Cotton,4,"[""Cotton/1222/im_1.png"", ""Cotton/1222/im_2.png"", ""Cotton/1222/im_3.png"", ""Cotton/1222/im_4.png""]",False
1223,Cotton,4,"[""Cotton/1223/im_1.png"", ""Cotton/1223/im_2.png"", ""Cotton/1223/im_3.png"", ""Cotton/1223/im_4.png""]",False
1224,Cotton,4,"[""Cotton/1224/im_1.png"", ""Cotton/1224/im_2.png"", ""Cotton/1224/im_3.png"", ""Cotton/1224/im_4.png""]",False
123,Cotton,4,"[""Cotton/123/im_1.png"", ""Cotton/123/im_2.png"", ""Cotton/123/im_3.png"", ""Cotton/123/im_4.png""]",False
1234,Denim,4,"[""Denim/1234/im_1.png"", ""Denim/1234/im_2.png"", ""Denim/1234/im_3.png"", ""Denim/1234/im_4.png""]",False
1235,Denim,4,"[""Denim/1235/im_1.png"", ""Denim/1235/im_2.png"", ""Denim/1235/im_3.png"", ""Denim/1235/im_4.png""]",False
1236,Cotton,4,"[""Cotton/1236/im_1.png"", ""Cotton/1236/im_2.png"", ""Cotton/1236/im_3.png"", ""Cotton/1236/im_4.png""]",False
1237,Cotton,4,"[""Cotton/1237/im_1.png"", ""Cotton/1237/im_2.png"", ""Cotton/1237/im_3.png"", ""Cotton/1237/im_4.png""]",False
1238,Cotton,4,"[""Cotton/1238/im_1.png"", ""Cotton/1238/im_2.png"", ""Cotton/1238/im_3.png"", ""Cotton/1238/im_4.png""]",False
1239,Cotton,4,"[""Cotton/1239/im_1.png"", ""Cotton/1239/im_2.png"", ""Cotton/1239/im_3.png"", ""Cotton/1239/im_4.png""]",False
124,Cotton,4,"[""Cotton/124/im_1.png"", ""Cotton/124/im_2.png"", ""Cotton/124/im_3.png"", ""Cotton/124/im_4.png""]",False
1240,Cotton,4,"[""Cotton/1240/im_1.png"", ""Cotton/1240/im_2.png"", ""Cotton/1240/im_3.png"", ""Cotton/1240/im_4.png""]",False
1241,Cotton,4,"[""Cotton/1241/im_1.png"", ""Cotton/1241/im_2.png"", ""Cotton/1241/im_3.png"", ""Cotton/1241/im_4.png""]",False
1242,Cotton,4,"[""Cotton/1242/im_1.png"", ""Cotton/1242/im_2.png"", ""Cotton/1242/im_3.png"", ""Cotton/1242/im_4.png""]",False
1243,Cotton,4,"[""Cotton/1243/im_1.png"", ""Cotton/1243/im_2.png"", ""Cotton/1243/im_3.png"", ""Cotton/1243/im_4.png""]",False
1244,Cotton,4,"[""Cotton/1244/im_1.png"", ""Cotton/1244/im_2.png"", ""Cotton/1244/im_3.png"", ""Cotton/1244/im_4.png""]",False
1245,Cotton,4,"[""Cotton/1245/im_1.png"", ""Cotton/1245/im_2.png"", ""Cotton/1245/im_3.png"", ""Cotton/1245/im_4.png""]",False
1246,Denim,4,"[""Denim/1246/im_1.png"", ""Denim/1246/im_2.png"", ""Denim/1246/im_3.png"", ""Denim/1246/im_4.png""]",False
1247,Denim,4,"[""Denim/1247/im_1.png"", ""Denim/1247/im_2.png"", ""Denim/1247/im_3.png"", ""Denim/1247/im_4.png""]",False
1248,Denim,4,"[""Denim/1248/im_1.png"", ""Denim/1248/im_2.png"", ""Denim/1248/im_3.png"", ""Denim/1248/im_4.png""]",False
1249,Denim,4,"[""Denim/1249/im_1.png"", ""Denim/1249/im_2.png"", ""Denim/1249/im_3.png"", ""Denim/1249/im_4.png""]",False
125,Cotton,4,"[""Cotton/125/im_1.png"", ""Cotton/125/im_2.png"", ""Cotton/125/im_3.png"", ""Cotton/125/im_4.png""]",False
1250,Denim,4,"[""Denim/1250/im_1.png"", ""Denim/1250/im_2.png"", ""Denim/1250/im_3.png"", ""Denim/1250/im_4.png""]",False
1251,Denim,4,"[""Denim/1251/im_1.png"", ""Denim/1251/im_2.png"", ""Denim/1251/im_3.png"", ""Denim/1251/im_4.png""]",False
1252,Denim,4,"[""Denim/1252/im_1.png"", ""Denim/1252/im_2.png"", ""Denim/1252/im_3.png"", ""Denim/1252/im_4.png""]",False
1253,Denim,4,"[""Denim/1253/im_1.png"", ""Denim/1253/im_2.png"", ""Denim/1253/im_3.png"", ""Denim/1253/im_4.png""]",False
1254,Denim,4,"[""Denim/1254/im_1.png"", ""Denim/1254/im_2.png"", ""Denim/1254/im_3.png"", ""Denim/1254/im_4.png""]",False
1255,Denim,4,"[""Denim/1255/im_1.png"", ""Denim/1255/im_2.png"", ""Denim/1255/im_3.png"", ""Denim/1255/im_4.png""]",False
1256,Denim,4,"[""Denim/1256/im_1.png"", ""Denim/1256/im_2.png"", ""Denim/1256/im_3.png"", ""Denim/1256/im_4.png""]",False
1259,Denim,4,"[""Denim/1259/im_1.png"", ""Denim/1259/im_2.png"", ""Denim/1259/im_3.png"", ""Denim/1259/im_4.png""]",False
1260,Denim,4,"[""Denim/1260/im_1.png"", ""Denim/1260/im_2.png"", ""Denim/1260/im_3.png"", ""Denim/1260/im_4.png""]",False
1261,Cotton,4,"[""Cotton/1261/im_1.png"", ""Cotton/1261/im_2.png"", ""Cotton/1261/im_3.png"", ""Cotton/1261/im_4.png""]",False
1262,Cotton,4,"[""Cotton/1262/im_1.png"", ""Cotton/1262/im_2.png"", ""Cotton/1262/im_3.png"", ""Cotton/1262/im_4.png""]",False
1263,Polyester,4,"[""Polyester/1263/im_1.png"", ""Polyester/1263/im_2.png"", ""Polyester/1263/im_3.png"", ""Polyester/1263/im_4.png""]",False
1264,Polyester,4,"[""Polyester/1264/im_1.png"", ""Polyester/1264/im_2.png"", ""Polyester/1264/im_3.png"", ""Polyester/1264/im_4.png""]",False
1270,Cotton,4,"[""Cotton/1270/im_1.png"", ""Cotton/1270/im_2.png"", ""Cotton/1270/im_3.png"", ""Cotton/1270/im_4.png""]",False
1271,Cotton,4,"[""Cotton/1271/im_1.png"", ""Cotton/1271/im_2.png"", ""Cotton/1271/im_3.png"", ""Cotton/1271/im_4.png""]",False
1272,Cotton,4,"[""Cotton/1272/im_1.png"", ""Cotton/1272/im_2.png"", ""Cotton/1272/im_3.png"", ""Cotton/1272/im_4.png""]",False
1273,Cotton,4,"[""Cotton/1273/im_1.png"", ""Cotton/1273/im_2.png"", ""Cotton/1273/im_3.png"", ""Cotton/1273/im_4.png""]",False
1274,Cotton,4,"[""Cotton/1274/im_1.png"", ""Cotton/1274/im_2.png"", ""Cotton/1274/im_3.png"", ""Cotton/1274/im_4.png""]",False
1275,Cotton,4,"[""Cotton/1275/im_1.png"", ""Cotton/1275/im_2.png"", ""Cotton/1275/im_3.png"", ""Cotton/1275/im_4.png""]",False
1276,Denim,4,"[""Denim/1276/im_1.png"", ""Denim/1276/im_2.png"", ""Denim/1276/im_3.png"", ""Denim/1276/im_4.png""]",False
1277,Denim,4,"[""Denim/1277/im_1.png"", ""Denim/1277/im_2.png"", ""Denim/1277/im_3.png"", ""Denim/1277/im_4.png""]",False
1278,Denim,4,"[""Denim/1278/im_1.png"", ""Denim/1278/im_2.png"", ""Denim/1278/im_3.png"", ""Denim/1278/im_4.png""]",False
1279,Denim,4,"[""Denim/1279/im_1.png"", ""Denim/1279/im_2.png"", ""Denim/1279/im_3.png"", ""Denim/1279/im_4.png""]",False
128,Silk,4,"[""Silk/128/im_1.png"", ""Silk/128/im_2.png"", ""Silk/128/im_3.png"", ""Silk/128/im_4.png""]",False
1280,Cotton,4,"[""Cotton/1280/im_1.png"", ""Cotton/1280/im_2.png"", ""Cotton/1280/im_3.png"", ""Cotton/1280/im_4.png""]",False
1281,Cotton,4,"[""Cotton/1281/im_1.png"", ""Cotton/1281/im_2.png"", ""Cotton/1281/im_3.png"", ""Cotton/1281/im_4.png""]",False
1282,Cotton,4,"[""Cotton/1282/im_1.png"", ""Cotton/1282/im_2.png"", ""Cotton/1282/im_3.png"", ""Cotton/1282/im_4.png""]",False
1283,Cotton,4,"[""Cotton/1283/im_1.png"", ""Cotton/1283/im_2.png"", ""Cotton/1283/im_3.png"", ""Cotton/1283/im_4.png""]",False
1284,Cotton,4,"[""Cotton/1284/im_1.png"", ""Cotton/1284/im_2.png"", ""Cotton/1284/im_3.png"", ""Cotton/1284/im_4.png""]",False
1285,Cotton,4,"[""Cotton/1285/im_1.png"", ""Cotton/1285/im_2.png"", ""Cotton/1285/im_3.png"", ""Cotton/1285/im_4.png""]",False
1286,Denim,4,"[""Denim/1286/im_1.png"", ""Denim/1286/im_2.png"", ""Denim/1286/im_3.png"", ""Denim/1286/im_4.png""]",False
1287,Denim,4,"[""Denim/1287/im_1.png"", ""Denim/1287/im_2.png"", ""Denim/1287/im_3.png"", ""Denim/1287/im_4.png""]",False
1288,Denim,4,"[""Denim/1288/im_1.png"", ""Denim/1288/im_2.png"", ""Denim/1288/im_3.png"", ""Denim/1288/im_4.png""]",False
1289,Denim,4,"[""Denim/1289/im_1.png"", ""Denim/1289/im_2.png"", ""Denim/1289/im_3.png"", ""Denim/1289/im_4.png""]",False
129,Silk,4,"[""Silk/129/im_1.png"", ""Silk/129/im_2.png"", ""Silk/129/im_3.png"", ""Silk/129/im_4.png""]",False
1290,Cotton,4,"[""Cotton/1290/im_1.png"", ""Cotton/1290/im_2.png"", ""Cotton/1290/im_3.png"", ""Cotton/1290/im_4.png""]",False
1291,Cotton,4,"[""Cotton/1291/im_1.png"", ""Cotton/1291/im_2.png"", ""Cotton/1291/im_3.png"", ""Cotton/1291/im_4.png""]",False
1292,Cotton,4,"[""Cotton/1292/im_1.png"", ""Cotton/1292/im_2.png"", ""Cotton/1292/im_3.png"", ""Cotton/1292/im_4.png""]",False
1293,Cotton,4,"[""Cotton/1293/im_1.png"", ""Cotton/1293/im_2.png"", ""Cotton/1293/im_3.png"", ""Cotton/1293/im_4.png""]",False
1294,Cotton,4,"[""Cotton/1294/im_1.png"", ""Cotton/1294/im_2.png"", ""Cotton/1294/im_3.png"", ""Cotton/1294/im_4.png""]",False
1295,Cotton,4,"[""Cotton/1295/im_1.png"", ""Cotton/1295/im_2.png"", ""Cotton/1295/im_3.png"", ""Cotton/1295/im_4.png""]",False
1296,Cotton,4,"[""Cotton/1296/im_1.png"", ""Cotton/1296/im_2.png"", ""Cotton/1296/im_3.png"", ""Cotton/1296/im_4.png""]",False
1297,Cotton,4,"[""Cotton/1297/im_1.png"", ""Cotton/1297/im_2.png"", ""Cotton/1297/im_3.png"", ""Cotton/1297/im_4.png""]",False
1298,Cotton,4,"[""Cotton/1298/im_1.png"", ""Cotton/1298/im_2.png"", ""Cotton/1298/im_3.png"", ""Cotton/1298/im_4.png""]",False
1299,Cotton,4,"[""Cotton/1299/im_1.png"", ""Cotton/1299/im_2.png"", ""Cotton/1299/im_3.png"", ""Cotton/1299/im_4.png""]",False
130,Silk,4,"[""Silk/130/im_1.png"", ""Silk/130/im_2.png"", ""Silk/130/im_3.png"", ""Silk/130/im_4.png""]",False
1300,Denim,4,"[""Denim/1300/im_1.png"", ""Denim/1300/im_2.png"", ""Denim/1300/im_3.png"", ""Denim/1300/im_4.png""]",False
1301,Denim,4,"[""Denim/1301/im_1.png"", ""Denim/1301/im_2.png"", ""Denim/1301/im_3.png"", ""Denim/1301/im_4.png""]",False
1302,Denim,4,"[""Denim/1302/im_1.png"", ""Denim/1302/im_2.png"", ""Denim/1302/im_3.png"", ""Denim/1302/im_4.png""]",False
1303,Denim,4,"[""Denim/1303/im_1.png"", ""Denim/1303/im_2.png"", ""Denim/1303/im_3.png"", ""Denim/1303/im_4.png""]",False
1304,Denim,4,"[""Denim/1304/im_1.png"", ""Denim/1304/im_2.png"", ""Denim/1304/im_3.png"", ""Denim/1304/im_4.png""]",False
1305,Denim,4,"[""Denim/1305/im_1.png"", ""Denim/1305/im_2.png"", ""Denim/1305/im_3.png"", ""Denim/1305/im_4.png""]",False
1306,Denim,4,"[""Denim/1306/im_1.png"", ""Denim/1306/im_2.png"", ""Denim/1306/im_3.png"", ""Denim/1306/im_4.png""]",False
1307,Denim,4,"[""Denim/1307/im_1.png"", ""Denim/1307/im_2.png"", ""Denim/1307/im_3.png"", ""Denim/1307/im_4.png""]",False
1308,Denim,4,"[""Denim/1308/im_1.png"", ""Denim/1308/im_2.png"", ""Denim/1308/im_3.png"", ""Denim/1308/im_4.png""]",False
1309,Denim,4,"[""Denim/1309/im_1.png"", ""Denim/1309/im_2.png"", ""Denim/1309/im_3.png"", ""Denim/1309/im_4.png""]",False
131,Cotton,4,"[""Cotton/131/im_1.png"", ""Cotton/131/im_2.png"", ""Cotton/131/im_3.png"", ""Cotton/131/im_4.png""]",False
1310,Denim,4,"[""Denim/1310/im_1.png"", ""Denim/1310/im_2.png"", ""Denim/1310/im_3.png"", ""Denim/1310/im_4.png""]",False
1311,Denim,4,"[""Denim/1311/im_1.png"", ""Denim/1311/im_2.png"", ""Denim/1311/im_3.png"", ""Denim/1311/im_4.png""]",False
1313,Denim,4,"[""Denim/1313/im_1.png"", ""Denim/1313/im_2.png"", ""Denim/1313/im_3.png"", ""Denim/1313/im_4.png""]",False
1314,Denim,4,"[""Denim/1314/im_1.png"", ""Denim/1314/im_2.png"", ""Denim/1314/im_3.png"", ""Denim/1314/im_4.png""]",False
1315,Denim,4,"[""Denim/1315/im_1.png"", ""Denim/1315/im_2.png"", ""Denim/1315/im_3.png"", ""Denim/1315/im_4.png""]",False
1316,Denim,4,"[""Denim/1316/im_1.png"", ""Denim/1316/im_2.png"", ""Denim/1316/im_3.png"", ""Denim/1316/im_4.png""]",False
1317,Denim,4,"[""Denim/1317/im_1.png"", ""Denim/1317/im_2.png"", ""Denim/1317/im_3.png"", ""Denim/1317/im_4.png""]",False
1318,Denim,4,"[""Denim/1318/im_1.png"", ""Denim/1318/im_2.png"", ""Denim/1318/im_3.png"", ""Denim/1318/im_4.png""]",False
1319,Denim,4,"[""Denim/1319/im_1.png"", ""Denim/1319/im_2.png"", ""Denim/1319/im_3.png"", ""Denim/1319/im_4.png""]",False
132,Cotton,4,"[""Cotton/132/im_1.png"", ""Cotton/132/im_2.png"", ""Cotton/132/im_3.png"", ""Cotton/132/im_4.png""]",False
1320,Denim,4,"[""Denim/1320/im_1.png"", ""Denim/1320/im_2.png"", ""Denim/1320/im_3.png"", ""Denim/1320/im_4.png""]",False
1321,Denim,4,"[""Denim/1321/im_1.png"", ""Denim/1321/im_2.png"", ""Denim/1321/im_3.png"", ""Denim/1321/im_4.png""]",False
1322,Denim,4,"[""Denim/1322/im_1.png"", ""Denim/1322/im_2.png"", ""Denim/1322/im_3.png"", ""Denim/1322/im_4.png""]",False
1323,Denim,4,"[""Denim/1323/im_1.png"", ""Denim/1323/im_2.png"", ""Denim/1323/im_3.png"", ""Denim/1323/im_4.png""]",False
1324,Denim,4,"[""Denim/1324/im_1.png"", ""Denim/1324/im_2.png"", ""Denim/1324/im_3.png"", ""Denim/1324/im_4.png""]",False
1325,Denim,4,"[""Denim/1325/im_1.png"", ""Denim/1325/im_2.png"", ""Denim/1325/im_3.png"", ""Denim/1325/im_4.png""]",False
1326,Denim,4,"[""Denim/1326/im_1.png"", ""Denim/1326/im_2.png"", ""Denim/1326/im_3.png"", ""Denim/1326/im_4.png""]",False
1327,Denim,4,"[""Denim/1327/im_1.png"", ""Denim/1327/im_2.png"", ""Denim/1327/im_3.png"", ""Denim/1327/im_4.png""]",False
1328,Denim,4,"[""Denim/1328/im_1.png"", ""Denim/1328/im_2.png"", ""Denim/1328/im_3.png"", ""Denim/1328/im_4.png""]",False
1329,Denim,4,"[""Denim/1329/im_1.png"", ""Denim/1329/im_2.png"", ""Denim/1329/im_3.png"", ""Denim/1329/im_4.png""]",False
1330,Denim,4,"[""Denim/1330/im_1.png"", ""Denim/1330/im_2.png"", ""Denim/1330/im_3.png"", ""Denim/1330/im_4.png""]",False
1331,Denim,4,"[""Denim/1331/im_1.png"", ""Denim/1331/im_2.png"", ""Denim/1331/im_3.png"", ""Denim/1331/im_4.png""]",False
1332,Denim,4,"[""Denim/1332/im_1.png"", ""Denim/1332/im_2.png"", ""Denim/1332/im_3.png"", ""Denim/1332/im_4.png""]",False
1333,Denim,4,"[""Denim/1333/im_1.png"", ""Denim/1333/im_2.png"", ""Denim/1333/im_3.png"", ""Denim/1333/im_4.png""]",False
1334,Denim,4,"[""Denim/1334/im_1.png"", ""Denim/1334/im_2.png"", ""Denim/1334/im_3.png"", ""Denim/1334/im_4.png""]",False
1335,Denim,4,"[""Denim/1335/im_1.png"", ""Denim/1335/im_2.png"", ""Denim/1335/im_3.png"", ""Denim/1335/im_4.png""]",False
1336,Denim,4,"[""Denim/1336/im_1.png"", ""Denim/1336/im_2.png"", ""Denim/1336/im_3.png"", ""Denim/1336/im_4.png""]",False
1337,Denim,4,"[""Denim/1337/im_1.png"", ""Denim/1337/im_2.png"", ""Denim/1337/im_3.png"", ""Denim/1337/im_4.png""]",False
1338,Denim,4,"[""Denim/1338/im_1.png"", ""Denim/1338/im_2.png"", ""Denim/1338/im_3.png"", ""Denim/1338/im_4.png""]",False
1339,Denim,4,"[""Denim/1339/im_1.png"", ""Denim/1339/im_2.png"", ""Denim/1339/im_3.png"", ""Denim/1339/im_4.png""]",False
1340,Denim,4,"[""Denim/1340/im_1.png"", ""Denim/1340/im_2.png"", ""Denim/1340/im_3.png"", ""Denim/1340/im_4.png""]",False
1341,Denim,4,"[""Denim/1341/im_1.png"", ""Denim/1341/im_2.png"", ""Denim/1341/im_3.png"", ""Denim/1341/im_4.png""]",False
1342,Denim,4,"[""Denim/1342/im_1.png"", ""Denim/1342/im_2.png"", ""Denim/1342/im_3.png"", ""Denim/1342/im_4.png""]",False
1343,Denim,4,"[""Denim/1343/im_1.png"", ""Denim/1343/im_2.png"", ""Denim/1343/im_3.png"", ""Denim/1343/im_4.png""]",False
1344,Denim,4,"[""Denim/1344/im_1.png"", ""Denim/1344/im_2.png"", ""Denim/1344/im_3.png"", ""Denim/1344/im_4.png""]",False
1345,Denim,4,"[""Denim/1345/im_1.png"", ""Denim/1345/im_2.png"", ""Denim/1345/im_3.png"", ""Denim/1345/im_4.png""]",False
1346,Denim,4,"[""Denim/1346/im_1.png"", ""Denim/1346/im_2.png"", ""Denim/1346/im_3.png"", ""Denim/1346/im_4.png""]",False
1347,Denim,4,"[""Denim/1347/im_1.png"", ""Denim/1347/im_2.png"", ""Denim/1347/im_3.png"", ""Denim/1347/im_4.png""]",False
1348,Denim,4,"[""Denim/1348/im_1.png"", ""Denim/1348/im_2.png"", ""Denim/1348/im_3.png"", ""Denim/1348/im_4.png""]",False
1349,Denim,4,"[""Denim/1349/im_1.png"", ""Denim/1349/im_2.png"", ""Denim/1349/im_3.png"", ""Denim/1349/im_4.png""]",False
1350,Denim,4,"[""Denim/1350/im_1.png"", ""Denim/1350/im_2.png"", ""Denim/1350/im_3.png"", ""Denim/1350/im_4.png""]",False
1351,Denim,4,"[""Denim/1351/im_1.png"", ""Denim/1351/im_2.png"", ""Denim/1351/im_3.png"", ""Denim/1351/im_4.png""]",False
1352,Denim,4,"[""Denim/1352/im_1.png"", ""Denim/1352/im_2.png"", ""Denim/1352/im_3.png"", ""Denim/1352/im_4.png""]",False
1353,Denim,4,"[""Denim/1353/im_1.png"", ""Denim/1353/im_2.png"", ""Denim/1353/im_3.png"", ""Denim/1353/im_4.png""]",False
1354,Denim,4,"[""Denim/1354/im_1.png"", ""Denim/1354/im_2.png"", ""Denim/1354/im_3.png"", ""Denim/1354/im_4.png""]",False
1355,Denim,4,"[""Denim/1355/im_1.png"", ""Denim/1355/im_2.png"", ""Denim/1355/im_3.png"", ""Denim/1355/im_4.png""]",False
136,Viscose,4,"[""Viscose/136/im_1.png"", ""Viscose/136/im_2.png"", ""Viscose/136/im_3.png"", ""Viscose/136/im_4.png""]",False
1360,Cotton,4,"[""Cotton/1360/im_1.png"", ""Cotton/1360/im_2.png"", ""Cotton/1360/im_3.png"", ""Cotton/1360/im_4.png""]",False
1361,Cotton,4,"[""Cotton/1361/im_1.png"", ""Cotton/1361/im_2.png"", ""Cotton/1361/im_3.png"", ""Cotton/1361/im_4.png""]",False
1362,Cotton,4,"[""Cotton/1362/im_1.png"", ""Cotton/1362/im_2.png"", ""Cotton/1362/im_3.png"", ""Cotton/1362/im_4.png""]",False
1363,Cotton,4,"[""Cotton/1363/im_1.png"", ""Cotton/1363/im_2.png"", ""Cotton/1363/im_3.png"", ""Cotton/1363/im_4.png""]",False
1364,Cotton,4,"[""Cotton/1364/im_1.png"", ""Cotton/1364/im_2.png"", ""Cotton/1364/im_3.png"", ""Cotton/1364/im_4.png""]",False
1365,Cotton,4,"[""Cotton/1365/im_1.png"", ""Cotton/1365/im_2.png"", ""Cotton/1365/im_3.png"", ""Cotton/1365/im_4.png""]",False
1366,Cotton,4,"[""Cotton/1366/im_1.png"", ""Cotton/1366/im_2.png"", ""Cotton/1366/im_3.png"", ""Cotton/1366/im_4.png""]",False
137,Viscose,4,"[""Viscose/137/im_1.png"", ""Viscose/137/im_2.png"", ""Viscose/137/im_3.png"", ""Viscose/137/im_4.png""]",False
1373,Cotton,4,"[""Cotton/1373/im_1.png"", ""Cotton/1373/im_2.png"", ""Cotton/1373/im_3.png"", ""Cotton/1373/im_4.png""]",False
1374,Cotton,4,"[""Cotton/1374/im_1.png"", ""Cotton/1374/im_2.png"", ""Cotton/1374/im_3.png"", ""Cotton/1374/im_4.png""]",False
1375,Cotton,4,"[""Cotton/1375/im_1.png"", ""Cotton/1375/im_2.png"", ""Cotton/1375/im_3.png"", ""Cotton/1375/im_4.png""]",False
1376,Cotton,4,"[""Cotton/1376/im_1.png"", ""Cotton/1376/im_2.png"", ""Cotton/1376/im_3.png"", ""Cotton/1376/im_4.png""]",False
1377,Cotton,4,"[""Cotton/1377/im_1.png"", ""Cotton/1377/im_2.png"", ""Cotton/1377/im_3.png"", ""Cotton/1377/im_4.png""]",False
1378,Cotton,4,"[""Cotton/1378/im_1.png"", ""Cotton/1378/im_2.png"", ""Cotton/1378/im_3.png"", ""Cotton/1378/im_4.png""]",False
1379,Cotton,4,"[""Cotton/1379/im_1.png"", ""Cotton/1379/im_2.png"", ""Cotton/1379/im_3.png"", ""Cotton/1379/im_4.png""]",False
138,Cotton,4,"[""Cotton/138/im_1.png"", ""Cotton/138/im_2.png"", ""Cotton/138/im_3.png"", ""Cotton/138/im_4.png""]",False
1380,Cotton,4,"[""Cotton/1380/im_1.png"", ""Cotton/1380/im_2.png"", ""Cotton/1380/im_3.png"", ""Cotton/1380/im_4.png""]",False
1381,Cotton,4,"[""Cotton/1381/im_1.png"", ""Cotton/1381/im_2.png"", ""Cotton/1381/im_3.png"", ""Cotton/1381/im_4.png""]",False
1382,Cotton,4,"[""Cotton/1382/im_1.png"", ""Cotton/1382/im_2.png"", ""Cotton/1382/im_3.png"", ""Cotton/1382/im_4.png""]",False
1383,Cotton,4,"[""Cotton/1383/im_1.png"", ""Cotton/1383/im_2.png"", ""Cotton/1383/im_3.png"", ""Cotton/1383/im_4.png""]",False
1384,Cotton,4,"[""Cotton/1384/im_1.png"", ""Cotton/1384/im_2.png"", ""Cotton/1384/im_3.png"", ""Cotton/1384/im_4.png""]",False
1385,Cotton,4,"[""Cotton/1385/im_1.png"", ""Cotton/1385/im_2.png"", ""Cotton/1385/im_3.png"", ""Cotton/1385/im_4.png""]",False
1386,Cotton,4,"[""Cotton/1386/im_1.png"", ""Cotton/1386/im_2.png"", ""Cotton/1386/im_3.png"", ""Cotton/1386/im_4.png""]",False
139,Cotton,4,"[""Cotton/139/im_1.png"", ""Cotton/139/im_2.png"", ""Cotton/139/im_3.png"", ""Cotton/139/im_4.png""]",False
1390,Cotton,4,"[""Cotton/1390/im_1.png"", ""Cotton/1390/im_2.png"", ""Cotton/1390/im_3.png"", ""Cotton/1390/im_4.png""]",False
1391,Cotton,4,"[""Cotton/1391/im_1.png"", ""Cotton/1391/im_2.png"", ""Cotton/1391/im_3.png"", ""Cotton/1391/im_4.png""]",False
1392,Cotton,4,"[""Cotton/1392/im_1.png"", ""Cotton/1392/im_2.png"", ""Cotton/1392/im_3.png"", ""Cotton/1392/im_4.png""]",False
1393,Cotton,4,"[""Cotton/1393/im_1.png"", ""Cotton/1393/im_2.png"", ""Cotton/1393/im_3.png"", ""Cotton/1393/im_4.png""]",False
1394,Cotton,4,"[""Cotton/1394/im_1.png"", ""Cotton/1394/im_2.png"", ""Cotton/1394/im_3.png"", ""Cotton/1394/im_4.png""]",False
1395,Cotton,4,"[""Cotton/1395/im_1.png"", ""Cotton/1395/im_2.png"", ""Cotton/1395/im_3.png"", ""Cotton/1395/im_4.png""]",False
1396,Nylon,4,"[""Nylon/1396/im_1.png"", ""Nylon/1396/im_2.png"", ""Nylon/1396/im_3.png"", ""Nylon/1396/im_4.png""]",False
1397,Nylon,4,"[""Nylon/1397/im_1.png"", ""Nylon/1397/im_2.png"", ""Nylon/1397/im_3.png"", ""Nylon/1397/im_4.png""]",False
1398,Cotton,4,"[""Cotton/1398/im_1.png"", ""Cotton/1398/im_2.png"", ""Cotton/1398/im_3.png"", ""Cotton/1398/im_4.png""]",False
1399,Cotton,4,"[""Cotton/1399/im_1.png"", ""Cotton/1399/im_2.png"", ""Cotton/1399/im_3.png"", ""Cotton/1399/im_4.png""]",False
140,Nylon,4,"[""Nylon/140/im_1.png"", ""Nylon/140/im_2.png"", ""Nylon/140/im_3.png"", ""Nylon/140/im_4.png""]",False
1400,Cotton,4,"[""Cotton/1400/im_1.png"", ""Cotton/1400/im_2.png"", ""Cotton/1400/im_3.png"", ""Cotton/1400/im_4.png""]",False
1401,Cotton,4,"[""Cotton/1401/im_1.png"", ""Cotton/1401/im_2.png"", ""Cotton/1401/im_3.png"", ""Cotton/1401/im_4.png""]",False
1402,Denim,4,"[""Denim/1402/im_1.png"", ""Denim/1402/im_2.png"", ""Denim/1402/im_3.png"", ""Denim/1402/im_4.png""]",False
1403,Wool,4,"[""Wool/1403/im_1.png"", ""Wool/1403/im_2.png"", ""Wool/1403/im_3.png"", ""Wool/1403/im_4.png""]",False
1404,Wool,4,"[""Wool/1404/im_1.png"", ""Wool/1404/im_2.png"", ""Wool/1404/im_3.png"", ""Wool/1404/im_4.png""]",False
1405,Wool,4,"[""Wool/1405/im_1.png"", ""Wool/1405/im_2.png"", ""Wool/1405/im_3.png"", ""Wool/1405/im_4.png""]",False
1406,Wool,4,"[""Wool/1406/im_1.png"", ""Wool/1406/im_2.png"", ""Wool/1406/im_3.png"", ""Wool/1406/im_4.png""]",False
1407,Wool,4,"[""Wool/1407/im_1.png"", ""Wool/1407/im_2.png"", ""Wool/1407/im_3.png"", ""Wool/1407/im_4.png""]",False
1409,Wool,4,"[""Wool/1409/im_1.png"", ""Wool/1409/im_2.png"", ""Wool/1409/im_3.png"", ""Wool/1409/im_4.png""]",False
141,Nylon,4,"[""Nylon/141/im_1.png"", ""Nylon/141/im_2.png"", ""Nylon/141/im_3.png"", ""Nylon/141/im_4.png""]",False
1410,Wool,4,"[""Wool/1410/im_1.png"", ""Wool/1410/im_2.png"", ""Wool/1410/im_3.png"", ""Wool/1410/im_4.png""]",False
1411,Wool,4,"[""Wool/1411/im_1.png"", ""Wool/1411/im_2.png"", ""Wool/1411/im_3.png"", ""Wool/1411/im_4.png""]",False
1412,Wool,4,"[""Wool/1412/im_1.png"", ""Wool/1412/im_2.png"", ""Wool/1412/im_3.png"", ""Wool/1412/im_4.png""]",False
1413,Wool,4,"[""Wool/1413/im_1.png"", ""Wool/1413/im_2.png"", ""Wool/1413/im_3.png"", ""Wool/1413/im_4.png""]",False
