image_path,source_dataset,original_label,final_label,split,duplicate_group,near_duplicate_group,included,exclusion_reason,sample_or_garment_id,derived_path,split_path
Backend/datasets/ibug_fabrics/Cotton/1724/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1724,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1724-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1724-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1724/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1724,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1724-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1724-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1724/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1724,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1724-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1724-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1725/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1725,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1725-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1725-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1725/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1725,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1725-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1725-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1725/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1725,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1725-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1725-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1725/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1725,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1725-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1725-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1729/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1729,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1729-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1729-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1729/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1729,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1729-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1729-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1729/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1729,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1729-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1729-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1729/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1729,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1729-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1729-im_4.png
Backend/datasets/ibug_fabrics/Cotton/173/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/173,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-173-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-173-im_1.png
Backend/datasets/ibug_fabrics/Cotton/173/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/173,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-173-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-173-im_2.png
Backend/datasets/ibug_fabrics/Cotton/173/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/173,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-173-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-173-im_3.png
Backend/datasets/ibug_fabrics/Cotton/173/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/173,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-173-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-173-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1730/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1730,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1730-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1730-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1730/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1730,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1730-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1730-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1730/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1730,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1730-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1730-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1730/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1730,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1730-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1730-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1731/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1731,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1731-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1731-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1731/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1731,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1731-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1731-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1731/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1731,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1731-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1731-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1731/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1731,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1731-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1731-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1732/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1732,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1732-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1732-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1732/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1732,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1732-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1732-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1732/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1732,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1732-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1732-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1732/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1732,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1732-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1732-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1733/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1733,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1733-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1733-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1733/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1733,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1733-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1733-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1733/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1733,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1733-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1733-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1733/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1733,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1733-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1733-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1734/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1734,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1734-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1734-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1734/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1734,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1734-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1734-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1734/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1734,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1734-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1734-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1734/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1734,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1734-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1734-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1735/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1735,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1735-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1735-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1735/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1735,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1735-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1735-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1735/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1735,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1735-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1735-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1735/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1735,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1735-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1735-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1736/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1736,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1736-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1736-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1736/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1736,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1736-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1736-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1736/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1736,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1736-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1736-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1736/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1736,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1736-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1736-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1737/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1737,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1737-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1737-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1737/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1737,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1737-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1737-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1737/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1737,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1737-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1737-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1737/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1737,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1737-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1737-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1738/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1738,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1738-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1738-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1738/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1738,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1738-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1738-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1738/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1738,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1738-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1738-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1738/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1738,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1738-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1738-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1739/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1739,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1739-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1739-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1739/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1739,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1739-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1739-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1739/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1739,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1739-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1739-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1739/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1739,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1739-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1739-im_4.png
Backend/datasets/ibug_fabrics/Cotton/174/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/174,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-174-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-174-im_1.png
Backend/datasets/ibug_fabrics/Cotton/174/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/174,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-174-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-174-im_2.png
Backend/datasets/ibug_fabrics/Cotton/174/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/174,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-174-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-174-im_3.png
Backend/datasets/ibug_fabrics/Cotton/174/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/174,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-174-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-174-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1740/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1740,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1740-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1740-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1740/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1740,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1740-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1740-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1740/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1740,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1740-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1740-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1740/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1740,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1740-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1740-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1743/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1743,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1743-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1743-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1743/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1743,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1743-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1743-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1743/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1743,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1743-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1743-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1743/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1743,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1743-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1743-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1744/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1744,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1744-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1744-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1744/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1744,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1744-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1744-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1744/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1744,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1744-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1744-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1744/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1744,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1744-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1744-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1745/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1745,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1745-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1745-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1745/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1745,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1745-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1745-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1745/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1745,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1745-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1745-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1745/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1745,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1745-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1745-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1746/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1746,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1746-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1746-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1746/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1746,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1746-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1746-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1746/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1746,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1746-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1746-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1746/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1746,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1746-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1746-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1747/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1747,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1747-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1747-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1747/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1747,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1747-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1747-im_2.png
Backend/datasets/ibug_fabrics/Cotton/1747/im_3.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1747,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1747-im_3.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1747-im_3.png
Backend/datasets/ibug_fabrics/Cotton/1747/im_4.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1747,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1747-im_4.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1747-im_4.png
Backend/datasets/ibug_fabrics/Cotton/1748/im_1.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1748,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1748-im_1.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1748-im_1.png
Backend/datasets/ibug_fabrics/Cotton/1748/im_2.png,ibug_fabrics (derived: ibug_material_v2),Cotton,Cotton,train,,,True,,ibug:Cotton/1748,Backend/data/processed/ibug_material_v2/Cotton/sample-Cotton-1748-im_2.png,Backend/data/splits/ibug_material_v2/train/Cotton/sample-Cotton-1748-im_2.png
